profile_id,display_name,status,old_questions,new_questions,rejected,error,knowledge_titles
0d14eb2c-5eed-4f7a-b260-ff53ab815498,元气的花生nn,failed_quality_gate,"[""19级工科平台转软件工程分享有哪些实操建议？"",""关于19级工科平台转软件工程分享有什么经验？"",""关于大学学习有什么建议？""]","[""转专业需要提前准备什么？"",""热门专业和冷门专业怎么选？""]","[{""question"":""工科平台转软件工程有什么坑？"",""reason"":""no_knowledge_evidence""},{""question"":""生医工专业到底怎么样？"",""reason"":""no_knowledge_evidence""},{""question"":""工业工程转金融可行吗？"",""reason"":""no_knowledge_evidence""},{""question"":""保研考研出国怎么规划时间线？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜19级工科平台转软件工程分享
9db24e26-9166-4db0-b67c-e4277dfbcb1c,努力的蘑菇,written,"[""上交生存有什么建议？"",""怎么选课比较好？"",""大学应该怎么规划？""]","[""CS和SE在交大有什么不同？"",""转专业后如何选择课程？"",""大学里如何应对内卷？""]","[{""question"":""专业课给分高低影响大吗？"",""reason"":""no_knowledge_evidence""},{""question"":""上交CS适合出国吗？"",""reason"":""no_knowledge_evidence""},{""question"":""对计算机底层感兴趣怎么选？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜CS19级转入SE经验分享
36c94f7a-07ff-45eb-a6b0-ef385b278222,鸽子花卷,written,"[""本科生转学经验分享-新加坡有哪些实操建议？"",""关于本科生转学经验分享-新加坡有什么经验？"",""关于大学学习有什么建议？""]","[""转学新加坡需要准备哪些材料？"",""转学新加坡的面试怎么准备？"",""转学到新加坡费用大概多少？"",""转学新加坡对语言成绩有什么要求？""]","[{""question"":""新加坡转学能转多少学分？"",""reason"":""no_knowledge_evidence""},{""question"":""转学新加坡后毕业出路怎么样？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜本科生转学经验分享-新加坡
573f55f8-3c83-468a-88f9-73bb396789e7,活泼的烧饼wow,failed_quality_gate,"[""关于bi xiu lei有什么经验？"",""关于大学学习有什么建议？""]",[],"[{""question"":""毛概邓论怎么拿高分？"",""reason"":""no_knowledge_evidence""},{""question"":""必修课考试题库真的有用吗？"",""reason"":""no_knowledge_evidence""},{""question"":""复印店资料答案错误多怎么办？"",""reason"":""no_knowledge_evidence""},{""question"":""法律基础考试怎么准备？"",""reason"":""no_knowledge_evidence""},{""question"":""如何让老师给期末高分？"",""reason"":""no_knowledge_evidence""},{""question"":""考试前哀求划重点有用吗？"",""reason"":""no_knowledge_evidence""}]",only 0 accepted questions,研途榜样｜bi xiu lei
f2b1242b-8481-4e50-b954-eca488eb1575,菠萝大王,failed_quality_gate,"[""xuan有哪些实操建议？"",""关于xuan xiu lei有什么经验？"",""关于大学学习有什么建议？""]","[""选修课怎么拿高分？"",""论文提纲怎么给老师看？""]","[{""question"":""如何让选修课老师记住你？"",""reason"":""no_knowledge_evidence""},{""question"":""交大选修课评分技巧有哪些？"",""reason"":""no_knowledge_evidence""},{""question"":""选修课论文提纲有用吗？"",""reason"":""no_knowledge_evidence""},{""question"":""打印纸质材料给老师更有效吗？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜xuan xiu lei
06db9eb8-781b-4221-afc9-d79f7d1af779,凉皮_v,failed_quality_gate,"[""软件工程15级-互联网产品经理经验分有哪些实操建议？"",""关于软件工程15级-互联网产品经理经验分享有什么经验？"",""产品经理方向求职要注意什么？"",""关于大学学习有什么建议？""]","[""产品经理实习怎么找？""]","[{""question"":""本科直接工作还是读研？"",""reason"":""no_knowledge_evidence""},{""question"":""B站产品经理工作体验如何？"",""reason"":""no_knowledge_evidence""},{""question"":""软件工程转产品经理需要哪些准备？"",""reason"":""no_knowledge_evidence""},{""question"":""大一大二如何规划大学生活？"",""reason"":""no_knowledge_evidence""},{""question"":""如何判断自己是否适合产品经理？"",""reason"":""no_knowledge_evidence""}]",only 1 accepted questions,研途榜样｜软件工程15级-互联网产品经理经验分享
44c41c40-9cc0-4dfc-85aa-314fd97b6657,蓝莓橙子,written,"[""你想要做什么有哪些实操建议？"",""关于你想要做什么有什么经验？"",""关于大学学习有什么建议？""]","[""如何摆脱考败来交的心态？"",""怎么深入了解自己的专业？"",""转专业有哪些注意事项？"",""怎样认清自己的技术栈？"",""本科四年如何规划时间？"",""如何申请本科转学到海外？""]",null,,研途榜样｜你想要做什么
a67a4650-2690-4c7d-a2bf-9a1ae3b146a9,仓鼠在搬砖,written,"[""关于反对 PUA有什么经验？"",""关于大学学习有什么建议？""]","[""交大排名前X%是怎么筛选的？"",""后50%的学生如何找到方向？"",""外部反馈比校内排名更可靠吗？""]","[{""question"":""学积分不高能有好出路吗？"",""reason"":""no_knowledge_evidence""},{""question"":""如何拒绝学校的PUA评价？"",""reason"":""no_knowledge_evidence""},{""question"":""交大本科四年真正该做什么？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜反对 PUA
e85ede2d-6bcd-4fba-8206-b391e84ae5a7,俏皮的饼干pro,failed_quality_gate,"[""欢迎来到上海交通大学有哪些实操建议？"",""关于大学学习有什么建议？""]",[],"[{""question"":""保研有哪些关键步骤？"",""reason"":""no_knowledge_evidence""},{""question"":""考研时间线怎么安排？"",""reason"":""no_knowledge_evidence""},{""question"":""出国申请需要什么准备？"",""reason"":""no_knowledge_evidence""},{""question"":""交大选课有什么技巧？"",""reason"":""no_knowledge_evidence""},{""question"":""大学学习如何规划？"",""reason"":""no_knowledge_evidence""},{""question"":""研途榜样有哪些经验？"",""reason"":""no_knowledge_evidence""}]",only 0 accepted questions,研途榜样｜欢迎来到上海交通大学
ea5d4e02-9c82-4373-9371-bc6574911aec,樱桃酱,failed_quality_gate,"[""你的身价是多少有哪些实操建议？"",""关于你的身价是多少有什么经验？"",""关于大学学习有什么建议？""]","[""高中生家教定价怎么参考？""]","[{""question"":""交大勤工助学时薪多少？"",""reason"":""no_knowledge_evidence""},{""question"":""大学期间怎么提高自己身价？"",""reason"":""no_knowledge_evidence""},{""question"":""要不要为了钱去做廉价兼职？"",""reason"":""no_knowledge_evidence""},{""question"":""如何利用大学时间提升未来价值？"",""reason"":""no_knowledge_evidence""},{""question"":""为什么上大学比直接工作好？"",""reason"":""no_knowledge_evidence""}]",only 1 accepted questions,研途榜样｜你的身价是多少
5d2711f6-21a2-49be-a986-06bd15b4128b,淡定的石榴ii,written,"[""认识信息素养有哪些实操建议？"",""关于认识信息素养有什么经验？"",""关于大学学习有什么建议？""]","[""交大PPT模板在哪下载？"",""校外怎么访问校园网？"",""图书馆如何查书的位置？"",""发送文档怎么清除作者信息？""]","[{""question"":""邮件密码到期怎么办？"",""reason"":""no_knowledge_evidence""},{""question"":""提问前应该先搜索什么？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜认识信息素养
7704657d-b196-4575-9c05-b581c535bb5f,清新的牛轧糖,failed_quality_gate,"[""正确地浪费剩下的时间有哪些实操建议？"",""关于正确地浪费剩下的时间有什么经验？"",""关于大学学习有什么建议？""]","[""上课和自习哪个更高效？""]","[{""question"":""怎样合理安排大学时间？"",""reason"":""no_knowledge_evidence""},{""question"":""GPA对保研到底多重要？"",""reason"":""no_knowledge_evidence""},{""question"":""打游戏是不是真的浪费时间？"",""reason"":""no_knowledge_evidence""},{""question"":""出国留学成绩有多重要？"",""reason"":""no_knowledge_evidence""},{""question"":""如何有效提升专业素养？"",""reason"":""no_knowledge_evidence""}]",only 1 accepted questions,研途榜样｜正确地浪费剩下的时间
2efa8a0c-d354-4797-9c7e-60239850356d,柿子z,failed_quality_gate,"[""做研究的兴趣有哪些实操建议？"",""关于做研究的兴趣有什么经验？"",""关于大学学习有什么建议？""]","[""怎样从阅读中找到研究的兴趣点？"",""本科阶段如何培养对科研的兴趣？""]","[{""question"":""如何判断自己是否真正对研究有兴趣？"",""reason"":""no_knowledge_evidence""},{""question"":""做研究前应该先读哪些外文教科书？"",""reason"":""no_knowledge_evidence""},{""question"":""没有兴趣做研究会有什么风险？"",""reason"":""no_knowledge_evidence""},{""question"":""为出国才做研究有什么弊端？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜做研究的兴趣
54dbc984-3e17-4929-91d8-b01b044d3e89,太妃糖奶酪,written,"[""交大转专业指南有哪些实操建议？"",""关于交大转专业指南有什么经验？"",""关于大学学习有什么建议？""]","[""自主转专业大一下具体几月？"",""外语类保送生能转哪些专业？"",""工科试验班能参与自主转专业吗？"",""转专业限制条件有哪些？"",""大二下还有转专业机会吗？"",""思源计划学生转专业有条件吗？""]",null,,研途榜样｜交大转专业指南
21321823-a989-498b-97bc-44aa313b464d,榴莲oo,failed_quality_gate,"[""学术灌水有哪些实操建议？"",""关于学术灌水有什么经验？"",""关于大学学习有什么建议？""]",[],"[{""question"":""致谢写牛人真的有用吗？"",""reason"":""no_knowledge_evidence""},{""question"":""投稿后怎么跟编辑套近乎？"",""reason"":""no_knowledge_evidence""},{""question"":""期刊页数超了怎么省钱？"",""reason"":""no_knowledge_evidence""},{""question"":""文章署名要加大老板名字吗？"",""reason"":""no_knowledge_evidence""},{""question"":""参考文献多引用目标期刊有用吗？"",""reason"":""no_knowledge_evidence""},{""question"":""水刊投稿有哪些具体技巧？"",""reason"":""no_knowledge_evidence""}]",only 0 accepted questions,研途榜样｜学术灌水
af771a42-acdf-4a34-8e7a-10abdb54928e,奶酪在赶DDL,failed_quality_gate,"[""xuan有哪些实操建议？"",""关于xuan xiu lei有什么经验？"",""关于大学学习有什么建议？""]","[""选修课怎么拿95分？""]","[{""question"":""提交论文提纲有用吗？"",""reason"":""no_knowledge_evidence""},{""question"":""怎么让选修课老师记住你？"",""reason"":""no_knowledge_evidence""},{""question"":""选修课高分技巧有哪些？"",""reason"":""no_knowledge_evidence""},{""question"":""论文提纲应该怎么准备？"",""reason"":""no_knowledge_evidence""},{""question"":""选修课期末如何提分？"",""reason"":""no_knowledge_evidence""}]",only 1 accepted questions,研途榜样｜xuan xiu lei
f78aafca-154f-42b3-a55a-813e08ea4c46,松鼠读论文,written,"[""三天冲刺有哪些实操建议？"",""关于三天冲刺有什么经验？"",""关于大学学习有什么建议？""]","[""天冲刺怎么找朋友讲解？"",""如何划掉不考的内容？"",""公式记在一张纸上怎么用？""]","[{""question"":""课本三倍速翻看有用吗？"",""reason"":""no_knowledge_evidence""},{""question"":""作业不会做直接看答案行吗？"",""reason"":""no_knowledge_evidence""},{""question"":""天冲刺考试时要注意什么？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜三天冲刺
00df83e6-f295-45cb-a4c1-36322dd279ca,花卷蜻蜓,failed_quality_gate,"[""从上海交通大学到占好坑。有哪些经验？"",""广占坑有哪些实操建议？"",""关于广占坑，占好坑有什么经验？"",""关于大学学习有什么建议？""]","[""退课和选课如何同时操作？"",""其他院系的课怎么选？""]","[{""question"":""抢选时怎么占坑更有效？"",""reason"":""no_knowledge_evidence""},{""question"":""专业课选课能找外院帮忙抓阄吗？"",""reason"":""no_knowledge_evidence""},{""question"":""如何利用退课时间差选热门课？"",""reason"":""no_knowledge_evidence""},{""question"":""学分上限内可以选几门任选课？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜广占坑，占好坑
764d87c7-8aa3-4012-9b02-4ced68d300ce,饺子汤圆,failed_quality_gate,"[""选课选什么有哪些实操建议？"",""关于选课选什么有什么经验？"",""关于大学学习有什么建议？""]","[""选课怎么选老师更靠谱？"",""期末考试比重如何影响选课？""]","[{""question"":""平时成绩比重怎么查？"",""reason"":""no_knowledge_evidence""},{""question"":""点名方式对成绩影响大吗？"",""reason"":""no_knowledge_evidence""},{""question"":""考前透题真的可靠吗？"",""reason"":""no_knowledge_evidence""},{""question"":""第一周选课换老师来得及吗？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜选课选什么
135c9c3b-94f2-4011-9bf5-34f391546f09,樱桃做实验,written,"[""风险与收益并存有哪些实操建议？"",""关于风险与收益并存有什么经验？"",""关于大学学习有什么建议？""]","[""刷分的代价主要是什么？"",""重修刷分能提高保研排名吗？"",""Pass/Fail对出国申请有影响吗？"",""保研对挂科有几门的要求？""]","[{""question"":""挂科会影响保研资格吗？"",""reason"":""no_knowledge_evidence""},{""question"":""必修课低分可以刷分替代吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜风险与收益并存
ef701e3d-bc78-4912-8e8a-c77857855abd,飞翔的馒头,written,"[""从上海交通大学到合理重修。有哪些经验？"",""理性缓考有哪些实操建议？"",""关于理性缓考，合理重修有什么经验？"",""关于大学学习有什么建议？""]","[""缓考申请需要什么证明？"",""重修班和普通班成绩单有区别吗？"",""缓考后补考怎么才能通过？""]","[{""question"":""补考成绩怎么算？对GPA有影响吗？"",""reason"":""bad_punctuation""},{""question"":""课程替代具体怎么操作？"",""reason"":""no_knowledge_evidence""},{""question"":""什么情况下适合选重修班？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜理性缓考，合理重修
fb9a9983-11e0-4c62-b5fc-51fcee2e2c4a,橙子柿子,written,"[""伟大的选修课有哪些实操建议？"",""关于伟大的选修课有什么经验？"",""关于大学学习有什么建议？""]","[""怎么找到又好又水的选修课？"",""选课列表里哪些课程值得关注？"",""选修课选得凶狠会有什么效果？""]","[{""question"":""哪些选修课比较水容易拿高分？"",""reason"":""no_knowledge_evidence""},{""question"":""专业无关的选修课对保研有影响吗？"",""reason"":""no_knowledge_evidence""},{""question"":""如何通过选修课提升绩点排名？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜伟大的选修课
9ec1e686-3e89-40d9-b35e-350ecec30a37,蛋挞追番中,written,"[""关于过往更新有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]","[""高中学历怎么润日本？"",""程序员润日有哪些方法？"",""英语学习资料在哪里找？"",""中国的审查怎么理解？"",""清零防疫政策怎么分析？"",""性少数群体现状如何？""]",null,,研途榜样｜过往更新
eefb70bb-7c86-434a-a849-7ac80381b6b2,锦鲤弹吉他,failed_quality_gate,"[""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]","[""新闻来源如何指导人生决策？""]","[{""question"":""孩政策对人生规划有何影响？"",""reason"":""no_knowledge_evidence""},{""question"":""海外留学移民如何提前规划？"",""reason"":""no_knowledge_evidence""},{""question"":""海外生活有哪些经济哲学思考？"",""reason"":""no_knowledge_evidence""},{""question"":""国内vs海外人生选择怎么权衡？"",""reason"":""no_knowledge_evidence""},{""question"":""从经济哲学角度看人生规划？"",""reason"":""no_knowledge_evidence""}]",only 1 accepted questions,研途榜样｜新闻来源
f01d7a4d-63e7-480a-a1ea-0a34edc89c02,拿铁zzz,failed_quality_gate,"[""关于中国很多地方进入严重少子化时代有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]",[],"[{""question"":""少子化对就业有什么影响？"",""reason"":""no_knowledge_evidence""},{""question"":""人口减少如何规划未来？"",""reason"":""no_knowledge_evidence""},{""question"":""广东单独二胎试点意味着什么？"",""reason"":""no_knowledge_evidence""},{""question"":""80年中国人口占比5%会怎样？"",""reason"":""leading_number""},{""question"":""低生育时代怎么应对？"",""reason"":""no_knowledge_evidence""},{""question"":""少子化对海外移民机会有影响吗？"",""reason"":""no_knowledge_evidence""}]",only 0 accepted questions,研途榜样｜中国很多地方进入严重少子化时代
8a2a7ed3-144f-4662-868a-06f1755d8222,橙子oo,failed_quality_gate,"[""关于梁建章、黄文政等“专家”对人口问题的应对之策有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]","[""人口生育率太低怎么解决？"",""单身和丁克家庭公平吗？""]","[{""question"":""生一个娃给100万合理吗？"",""reason"":""no_knowledge_evidence""},{""question"":""鼓励生育有哪些有效措施？"",""reason"":""no_knowledge_evidence""},{""question"":""财政补贴多孩家庭可行吗？"",""reason"":""no_knowledge_evidence""},{""question"":""中国能负担生育补贴吗？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜梁建章、黄文政等“专家”对人口问题的应对之策
5f9a9f40-8284-46a0-8104-0b1a75c334f1,刺猬番茄,failed_quality_gate,"[""关于黄文政论人口问题有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]",[],"[{""question"":""温州2020年出生人口下降多少？"",""reason"":""no_knowledge_evidence""},{""question"":""合肥2020年出生人口下降比例？"",""reason"":""no_knowledge_evidence""},{""question"":""广州2020年活产数比2019年降了多少？"",""reason"":""no_knowledge_evidence""},{""question"":""银川2020年新生儿下降比例？"",""reason"":""no_knowledge_evidence""},{""question"":""台州2020年出生人口降幅多大？"",""reason"":""no_knowledge_evidence""},{""question"":""多地出生人口下降数据说明了什么？"",""reason"":""no_knowledge_evidence""}]",only 0 accepted questions,研途榜样｜黄文政论人口问题
244f397f-949f-42cc-8672-a45323d14d9c,饺子吃火锅,failed_generate,"[""关于中国的审查有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]",null,null,"error, status code: 400, status: 400 Bad Request, message: Content Exists Risk",研途榜样｜中国的审查
ed047256-cfc8-48a7-a222-ecc9eece1d70,坚定的牛轧糖go,written,"[""从思想哲学到而不是留下来。有哪些经验？"",""关于我究竟为什么要润，而不是留下来有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]","[""润去哪些国家比较推荐？"",""润的决策要考虑哪些因素？"",""现代文明国家有哪些选择？""]","[{""question"":""怎么判断自己属于人民还是羊群？"",""reason"":""no_knowledge_evidence""},{""question"":""社会思考如何影响人生选择？"",""reason"":""no_knowledge_evidence""},{""question"":""为什么说羊群应该润？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜我究竟为什么要润，而不是留下来
caed7669-2c15-4337-a1a0-ff4d5271d6c0,泡芙__,failed_quality_gate,"[""关于思维的误区：从“沉没成本谬误”到“损失厌恶情有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]","[""沉没成本谬误怎么避免？"",""损失厌恶怎么影响决策？""]","[{""question"":""排队等太久该不该换店？"",""reason"":""no_knowledge_evidence""},{""question"":""恋爱中如何克服沉没成本？"",""reason"":""no_knowledge_evidence""},{""question"":""度假选贵的还是好的？"",""reason"":""no_knowledge_evidence""},{""question"":""炒股亏了该不该继续补仓？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜思维的误区：从“沉没成本谬误”到“损失厌恶情结
6d87ea84-a8cb-46a8-aaaf-10d5cf39a27c,橙子_v,written,"[""关于布尔什维克有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]","[""自上而下的意志如何影响海外选择？"",""布尔什维克主义与个人自由冲突吗？"",""布尔什维克主义在移民决策中的体现？""]","[{""question"":""布尔什维克主义对人生规划有何启示？"",""reason"":""no_knowledge_evidence""},{""question"":""如何避免布尔什维克式的意志强加？"",""reason"":""no_knowledge_evidence""},{""question"":""计划代替自下而上需求会怎样？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜布尔什维克
4873f74d-0629-4ba4-a4cf-53b83208b7a1,蛋挞布丁,written,"[""关于法家和秦制有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]","[""法家思想的核心是什么？"",""秦制对中国社会有哪些影响？"",""儒表法里是什么意思？"",""法道互补如何导致行政不正义？"",""如何理解中国社会的制度化思想？""]","[{""question"":""秦制为何能延续两千年？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜法家和秦制
7628aded-db1b-4261-bca4-074a8711764e,阳光的豆包9,written,"[""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]","[""空想管理与层压式管理有何区别？"",""持续运作的管理原理对移民有用吗？"",""空想管理学的应用限制有哪些？""]","[{""question"":""空想管理学能用在人生规划吗？"",""reason"":""no_knowledge_evidence""},{""question"":""海外生活如何结合空想管理理念？"",""reason"":""no_knowledge_evidence""},{""question"":""经济哲学思考怎样指导海外择业？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜空想管理学
b544d717-e9eb-45a9-9abd-3c1dd0f14e53,奔跑的栗子,written,"[""关于统治的三种形态有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]","[""魅力型权威领袖死后如何延续？"",""法理型权威需要哪些条件？"",""统治的三种形态分别是什么？"",""法理型权威的行政手段有哪些？""]","[{""question"":""传统型权威有什么特点？"",""reason"":""no_knowledge_evidence""},{""question"":""韦伯认为哪三要素共同出现？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜统治的三种形态
6ee58b4d-2ffd-48c6-a103-edf8078eaeba,芋圆ss,failed_quality_gate,"[""关于维稳相关有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]","[""移民海外需要哪些维稳准备？""]","[{""question"":""留学申请中如何突出维稳背景？"",""reason"":""no_knowledge_evidence""},{""question"":""海外生活如何保持稳定心态？"",""reason"":""no_knowledge_evidence""},{""question"":""经济哲学对维稳研究有何启发？"",""reason"":""no_knowledge_evidence""},{""question"":""人生规划如何结合维稳思考？"",""reason"":""no_knowledge_evidence""},{""question"":""维稳相关方向的就业前景如何？"",""reason"":""no_knowledge_evidence""}]",only 1 accepted questions,研途榜样｜维稳相关
fc238c71-77fd-4c12-a244-88df3b6530a1,勤劳的芋圆,failed_quality_gate,"[""关于自发秩序 (Spontaneous orde有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]","[""人生规划中自发秩序怎么用？"",""经济哲学视角下的人生建议？""]","[{""question"":""留学选国家怎么考虑自发秩序？"",""reason"":""no_knowledge_evidence""},{""question"":""移民后如何适应海外生活？"",""reason"":""no_knowledge_evidence""},{""question"":""海外留学有哪些常见坑？"",""reason"":""no_knowledge_evidence""},{""question"":""自发秩序对职业发展有帮助吗？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜自发秩序 (Spontaneous order)
ccaa70ca-1411-41de-a10b-b7e411444b2d,葡萄鸭,failed_quality_gate,"[""关于自由主义有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]","[""自由主义如何影响海外生活？"",""自由主义思想对现代世界的影响？""]","[{""question"":""自由主义对人生规划有什么启发？"",""reason"":""no_knowledge_evidence""},{""question"":""中国近现代自由主义有哪些特点？"",""reason"":""no_knowledge_evidence""},{""question"":""自由主义对移民选择有帮助吗？"",""reason"":""no_knowledge_evidence""},{""question"":""如何用自由主义视角看社会问题？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜自由主义
b9529732-b898-49e8-9217-9960a8df5d1f,章鱼核桃,failed_quality_gate,"[""关于言论自由有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]","[""言论自由与民主有什么关系？"",""密尔对言论自由有什么观点？""]","[{""question"":""言论自由有哪些常见限制？"",""reason"":""no_knowledge_evidence""},{""question"":""不同国家对言论自由限制一样吗？"",""reason"":""no_knowledge_evidence""},{""question"":""历史上言论自由是如何争取来的？"",""reason"":""no_knowledge_evidence""},{""question"":""言论自由包括哪些具体权利？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜言论自由
66e1b97c-0ef4-4d09-9020-ce45cf1aa3c4,热情的蝴蝶,failed_quality_gate,"[""关于China’s young elite ar有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]",[],"[{""question"":""年轻精英为什么考虑移居海外？"",""reason"":""no_knowledge_evidence""},{""question"":""海外生活如何快速融入？"",""reason"":""no_knowledge_evidence""},{""question"":""留学移民规划有哪些关键节点？"",""reason"":""no_knowledge_evidence""},{""question"":""移居海外常见踩坑点有哪些？"",""reason"":""no_knowledge_evidence""},{""question"":""海外经历对职业发展帮助大吗？"",""reason"":""no_knowledge_evidence""},{""question"":""如何平衡人生规划与海外选择？"",""reason"":""no_knowledge_evidence""}]",only 0 accepted questions,研途榜样｜China’s young elite are considering moving abroad
656416ba-60ff-4ced-8c81-1aebc2d31783,坚定的泡芙lab,written,"[""关于“最后一代”和“润学”：中国年轻人的绝望与幻有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]","[""考研和考公如何选择？"",""社会流动性低怎么规划？"",""如何面对绝望与幻灭？""]","[{""question"":""润学具体有哪些可行路径？"",""reason"":""no_knowledge_evidence""},{""question"":""海外生活能逃离内卷吗？"",""reason"":""no_knowledge_evidence""},{""question"":""时间管理严格代表压抑吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜“最后一代”和“润学”：中国年轻人的绝望与幻灭
71a61807-ba34-49fa-914f-23b1a60ccee9,安静的海豚,written,"[""关于下午察：如何理解网络流行语“润”？有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]","[""张爱玲的‘跑路’故事是怎样的？"",""润、卷、躺平三者什么关系？"",""如何理解青年‘润’的选择？""]","[{""question"":""什么是网络流行语‘润’？"",""reason"":""no_knowledge_evidence""},{""question"":""为什么上海移民搜索量最高？"",""reason"":""no_knowledge_evidence""},{""question"":""哪些省市移民搜索热度高？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜下午察：如何理解网络流行语“润”？
79a179d0-ec3f-4c7b-b9c7-2bb0c40e680a,番茄年糕,failed_quality_gate,"[""关于润学的相反面——衙学第一篇：公务员范围、职位有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]","[""公务员级别和工资怎么算？"",""公务员职位级别怎么划分？""]","[{""question"":""正国级公务员基本工资多少？"",""reason"":""no_knowledge_evidence""},{""question"":""公务员级别晋升工资怎么涨？"",""reason"":""no_knowledge_evidence""},{""question"":""公务员范围都包括哪些？"",""reason"":""no_knowledge_evidence""},{""question"":""不同级别公务员工资差距大吗？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜润学的相反面——衙学第一篇：公务员范围、职位、级别与工资
854643b1-3be3-488e-a864-ae9e14e58718,冰棍写论文,failed_quality_gate,"[""关于针对10043学校学生的润美方法有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]","[""UCI 3+1+1项目卡签吗？""]","[{""question"":""加拿大CS硕士润美要多少钱？"",""reason"":""no_knowledge_evidence""},{""question"":""外企转岗去美国难度大吗？"",""reason"":""no_knowledge_evidence""},{""question"":""加拿大读硕士拿卡需要多久？"",""reason"":""no_knowledge_evidence""},{""question"":""新加坡读书润美要几年？"",""reason"":""no_knowledge_evidence""},{""question"":""043学生润美最可靠方法？"",""reason"":""leading_number""}]",only 1 accepted questions,研途榜样｜针对10043学校学生的润美方法
9eae51e7-1fdf-460d-9bf1-80a98aad145d,阳光的瓢虫,failed_quality_gate,"[""关于贝贝拉如何去澳洲攒金币有什么经验？"",""关于人生规划有什么建议？"",""关于海外生活有什么建议？""]","[""语言学校可以延期多久？""]","[{""question"":""澳洲护理移民真的容易吗？"",""reason"":""no_knowledge_evidence""},{""question"":""1缓冲绿卡三年后转正式？"",""reason"":""leading_number""},{""question"":""美国签证被拒还能去澳洲吗？"",""reason"":""no_knowledge_evidence""},{""question"":""去澳洲工地打工真实体验？"",""reason"":""no_knowledge_evidence""},{""question"":""澳洲语言学校申请找免费中介？"",""reason"":""no_knowledge_evidence""}]",only 1 accepted questions,研途榜样｜贝贝拉如何去澳洲攒金币
